,Tweets,Date,Likes,RTs,Orchestrate
4112,"massive drought threatening food supply, electricity generation and industrial production, Add internal political d… https://t.co/NyEifC4CVR",2022-11-29 02:56:50+00:00,3,1,0
4113,"@Ronaldrong @sentdefender No this is a common CCP tactic we have seen before, compare to local forces, units dispat… https://t.co/WAR8XZvkDu",2022-11-29 02:56:44+00:00,6,1,0
4114,@aaronernst @TheQuartering @elonmusk man you've really tipped your hat as an authoritarian who likes censorship from CCP!,2022-11-29 02:56:42+00:00,0,0,0
4115,This is the kind of science I would follow! Liberate CCP occupied China! https://t.co/ShQDybAIvS,2022-11-29 02:56:33+00:00,0,0,0
4116,"@business CCP very bad. C’mon Bloomberg, you can say it.",2022-11-29 02:56:27+00:00,0,0,0
4117,@DonaldJTrumpJr What more proof do we need the Biden crime family is owned by the CCP,2022-11-29 02:56:20+00:00,0,0,1
4118,"CCP drones in China are dropping some kind of chemical on their people, as the country’s “zero COVID” policy runs f… https://t.co/FGNHhAWqv3",2022-11-29 02:56:17+00:00,1,2,0
4119,@AJCarey29 @Breaking911 @elonmusk What about CCP buying massive amounts of US farmland or 20% of our Uranium contro… https://t.co/XSlcR8zGXV,2022-11-29 02:56:15+00:00,2,0,0
4120,@tim_cook The CCP would like to take this time to thank you for suppressing the Freedom of Speech in America making… https://t.co/Ss0EKSBS1B,2022-11-29 02:56:08+00:00,1,0,0
4121,"@BonginoReport @dbongino Instead of helping American citizens
American energy independence 
Securing the borders
De… https://t.co/ajruIoPfWx",2022-11-29 02:56:06+00:00,0,0,0
4122,"@TheRickWilson Yeah, like they're doing in China against the protesters to help the #CCP.",2022-11-29 02:56:05+00:00,0,0,0
4123,Because the CCP owns him and his demon son. https://t.co/DuvP61KQ39,2022-11-29 02:56:05+00:00,0,0,0
4124,@elonmusk Again #Apple thinks it owns the #Internet when its taxpayers that pay for Cell towers &amp; server farms &amp; Ap… https://t.co/NF7yS3MYAe,2022-11-29 02:56:04+00:00,1,0,1
4125,"@ericswalwell Probably about as hard as denouncing China and the CCP spy you were banging, traitor. https://t.co/AiOZ2nWZtJ",2022-11-29 02:56:01+00:00,1,0,1
4126,"@StrayanDrongo maybe the 96 million CCP members will kiss Xi's ass, but for middle class Chinese I wouldn't think i… https://t.co/TMk7EFOsB6",2022-11-29 02:56:01+00:00,1,0,0
4127,@HarrisonKrank I don’t think that is correct. The people were fleeing the factory for fear of being locked in. It i… https://t.co/xeSmUuI9RI,2022-11-29 02:55:52+00:00,0,0,0
4128,@JackPosobiec Kirby might as well come out with a CCP badge and a little China flag on his jacket.,2022-11-29 02:55:48+00:00,0,0,0
4129,@truckdriverpleb Didn't expect anything less of the CCP. History just repeating itself.,2022-11-29 02:55:31+00:00,1,0,0
4130,"@BBCWorld What do you think they are doing? 
a. Carnival in Shanghai 
b. People demonstrating angrily against the C… https://t.co/Ucd4uD00pL",2022-11-29 02:55:25+00:00,0,0,0
4131,@RealisticView33 Ok. Chinas got the biggest and arguably the most advanced military in the world. The public takedo… https://t.co/4de9Z6GqbS,2022-11-29 02:55:21+00:00,2,0,0
4132,@HawleyMO @Apple You helped the CCP by supporting Trump!,2022-11-29 02:55:19+00:00,0,0,1
4133,@njgypsyg @ColinMassey14 @Tendar They are chatting down with Xi and down with the CCP in another video.,2022-11-29 02:55:17+00:00,0,0,0
4134,Unreal footage shows #CCP forces welding shut an exit to an apartment building during #ZeroCovidnlockdowns— trappin… https://t.co/kME7viZc5p,2022-11-29 02:55:16+00:00,1,1,0
4135,"@thevivafrei China needs to take over Canada to bring some of their population here and control everyone . CCP , Canchina Communist Party",2022-11-29 02:55:11+00:00,0,0,0
4136,@elonmusk @saylor @lexfridman So when will you speak out against the CCP? Or will that cost too much? Honest question.,2022-11-29 02:55:08+00:00,0,0,0
4137,"@BuckSexton Exactly, not to mention they complied almost instantly with CCP to limit phone to phone sharing when protests started.",2022-11-29 02:55:07+00:00,0,0,0
4138,@SeamusORegan @R_Boissonnault @PascaleStOnge_ @JustinTrudeau @Rob_Oliphant @MarciIen But it’s ok for Liberal MPs an… https://t.co/PH1iEr3bj4,2022-11-29 02:54:58+00:00,0,0,0
4139,@GoShoobie @ThisIsDrDeath @deganky @elonmusk You misunderstand. We aren't the ones boycotting American companies. You are. CCP ♥️ you.,2022-11-29 02:54:56+00:00,0,0,0
4140,"@bojackhorsemeat @SemiTruckAI @timurkuran Aah yes.  CCP and their “accurate” data

Transparency is not exactly their hallmark",2022-11-29 02:54:50+00:00,0,0,0
4141,"@jenniferzeng97 I fear a new massacre is coming....

CCP censors will be extra busy in the coming years.",2022-11-29 02:54:42+00:00,0,0,0
4142,@ComradeTyneside @Bucktoncherry @guardian Welding people in their homes and arresting them when they demand to be l… https://t.co/9knLWJeB1i,2022-11-29 02:54:39+00:00,0,0,0
4143,"@SeeWilsonGo @Mister_Fun_Guy @elonmusk @tim_cook Hint: if you think these two things are remotely similar, you’ve p… https://t.co/hatrNEItIu",2022-11-29 02:54:36+00:00,0,0,0
4144,@badiucao If you don't understand why Hong Kong people feel that way I'd suggest you refrain from posting such arro… https://t.co/ybV0KcnwqV,2022-11-29 02:54:24+00:00,0,0,0
4145,@wtfgr3g @DocHuckleberry7 @Apple And busy helping CCP censoring protesters in China.https://t.co/mq7v4fhNoM,2022-11-29 02:54:18+00:00,1,0,0
4146,@lexfridman They support the CCP more than American ideology...,2022-11-29 02:54:15+00:00,1,0,0
4147,"@bcbluecon @howisthismylif canada is becoming a failed state due to ccp infiltration and manipulation,sad",2022-11-29 02:54:13+00:00,1,0,0
4148,"@ConceptualJames Hey, I haven't gotten a hooker bot liking one of my tweets in a week.

At least they are eye candy unlike the CCP bots.",2022-11-29 02:54:10+00:00,2,0,0
4149,@MatthewJshow @CNN @selinawangtv even apple loves CCP...apple has blocked file sharing feature used by chinese prot… https://t.co/LTZEN3aNzx,2022-11-29 02:54:10+00:00,0,1,0
4150,"Person: Please resign
CCP: Fuck no https://t.co/sxkN1flzmg",2022-11-29 02:53:58+00:00,0,0,0
4151,@elonmusk Got both of them. Hire me I could do this all day. @Twitter #bots #CCP #twitter #elonmusk https://t.co/5rGrd8gBHE,2022-11-29 02:53:57+00:00,0,0,0
4152,@robreiner While your usurper sells out America to the CCP good job earning your name MEATHEAD!,2022-11-29 02:53:57+00:00,0,0,0
4153,@ericswalwell @ReverendWarnock Being an inside her on the CCP.. How do feel about Apple's slave labor camp revolt? https://t.co/tJXxyJEtIv,2022-11-29 02:53:55+00:00,2,1,1
4154,@ericswalwell Probably as hard as admitting you are chum for the CCP.,2022-11-29 02:53:52+00:00,0,0,1
4155,"@ACTBrigitte More obvious now than ever. Without China, Apple would have no products. Gates is anti-American and co… https://t.co/a4r64cDlt8",2022-11-29 02:53:46+00:00,0,0,0
4156,"@ekstromfortexas @MQSullivan @Apple They became big from Chinese slave labour, they completely took advantage of th… https://t.co/uxNDBPN2By",2022-11-29 02:53:40+00:00,0,0,0
4157,"@elonmusk Musk, Stop supporting tyranny of CCP in China",2022-11-29 02:53:39+00:00,0,0,0
4158,@RepAdamSchiff GTFOH. The administration -- who just a few months ago told us that our freedom was at stake -- are… https://t.co/LX55KGyKcS,2022-11-29 02:53:37+00:00,0,0,0
4159,@ZhangTaisu So can we also say that the clarity problem is caused by internal competition within ccp? The reopening… https://t.co/3alvgqV9zc,2022-11-29 02:53:37+00:00,3,0,0
4160,@onlyyoontv @sjoerddendaas Rumours coming out that @Apple shut off airdrop to appease CCP,2022-11-29 02:53:26+00:00,0,0,0
4161,@bennyjohnson A stooge for the CCP 🤦🏻‍♂️,2022-11-29 02:53:25+00:00,0,0,0
4162,"Chinese citizens are speaking up against the authoritarian CCP. As @yangjianli001 has explained, the same CCP that… https://t.co/gOXm4AxWzx",2022-11-29 02:53:20+00:00,44,15,0
4163,@CNN @selinawangtv Doesn’t the CCP own CNN?,2022-11-29 02:53:15+00:00,0,0,0
4164,Chinese Communist Party regime created and unleashed COVID-19 into free world and caused millions live lost! Time t… https://t.co/ssYc3yTfWl,2022-11-29 02:53:13+00:00,0,0,1
4165,@AntifaCatra The funny thing is that I saw a right-winger say leftists love the CCP bc their silence on the protest… https://t.co/cuqZYKD3fM,2022-11-29 02:53:04+00:00,0,0,0
4166,@AdamParkhomenko Globalist companies that oppose free speech. Many are in the back pockets of the CCP as they need… https://t.co/vCB7j5Xajb,2022-11-29 02:53:01+00:00,0,0,0
4167,"The lack of masks underlies their frustration with the CCP &amp; it's all-pervasive, controlling surveillance state, as… https://t.co/KJ6nIrzzUK",2022-11-29 02:53:00+00:00,0,0,0
4168,@HawleyMO @Apple Tim Cooks needs CCP to keep his supply chain running.,2022-11-29 02:52:56+00:00,2,0,0
4169,"@ericswalwell About the post from the ""Fang-Fang Muffer"" @ericswalwell - So says the criminally Perjurous, Treasono… https://t.co/RPwSYQbQOs",2022-11-29 02:52:52+00:00,0,0,0
4170,I hope the Chinese people round up all the leaders of the CCP and string them up on lampposts. #China #ChinaUprising #ChinaProtests,2022-11-29 02:52:51+00:00,2,0,0
4171,@TheInsiderPaper @JoeBiden is ready to send the troops in to save his CCP bretheren,2022-11-29 02:52:47+00:00,0,0,1
4172,@WholeMarsBlog If this is true Apple is a partner/political arm of the CCP. Sad to see. They need to register with… https://t.co/8NCXcEf989,2022-11-29 02:52:32+00:00,0,0,0
4173,"@ericswalwell I mean seriously, how hard is it not to fuck a CCP honey-pot?",2022-11-29 02:52:27+00:00,0,0,1
4174,"@FLOTUS Yah, now go decorate all the new homeless camps!! Beijing Bidens bought and paid for by the CCP!!!",2022-11-29 02:52:21+00:00,0,0,0
4175,@jacksonhinklle @JackPosobiec That’s not true. It’s the Chinese people &amp; only the Chinese People who have the power… https://t.co/zd00F46M89,2022-11-29 02:52:15+00:00,0,0,0
4176,@tim_cook Why do you hate free speech and everything America was founded on? I hope that Americans take notice and… https://t.co/u5JUnthCKM,2022-11-29 02:52:10+00:00,0,0,1
4177,@amyklobuchar Just take vitamin c and ivermectin. diabetes was made up by chinese CCP and Hasan Piker,2022-11-29 02:52:09+00:00,0,0,0
4178,@WSBChairman @elonmusk technically they are not Apple's employees. They are Chinese labours working and paid by Fox… https://t.co/dNp3xzfqAo,2022-11-29 02:52:09+00:00,0,0,0
4179,@elonmusk @RubinReport Bought and paid for…by Pfizer and CCP,2022-11-29 02:52:06+00:00,0,0,0
4180,@sivavaid @stillgray @elonmusk Is making deals with the CCP that force you to clam up when the Chinese people are p… https://t.co/1AfYzSLiOz,2022-11-29 02:51:59+00:00,0,0,0
4181,"China Tightens Security After Mass Protests Over CCP’s Draconian COVID Policies

https://t.co/cvM0CDDQ6l",2022-11-29 02:51:59+00:00,0,0,0
4182,"@AP4Liberty I'm surprised we're supposed to believe the CCP, more so creeped out people think jailing citizens agai… https://t.co/Suts2aTczH",2022-11-29 02:51:54+00:00,4,0,0
4183,@LNoise01 @Carnage4Life Warren will not play Musk cards as he’s partnering with the CCP to get Tesla factory in CN… https://t.co/lQWQ6N1y9O,2022-11-29 02:51:49+00:00,0,0,0
4184,@marceelias Nice CCP strong-arming. To the Supreme Court!,2022-11-29 02:51:48+00:00,2,0,0
4185,@SJWilliams123 @ElectionWiz Facial recognition technology.  Dirty Chi Com tech shit. I hope the Chinese people CRUSH the CCP. #MAGA,2022-11-29 02:51:46+00:00,0,0,0
4186,"Watching China, you know the CCP will use technology to round those people up and throw them in a gulag, just like… https://t.co/4Aj4VLTQ0o",2022-11-29 02:51:43+00:00,4,1,0
4187,"@elonmusk Dude, your house of card is based on tyranny. There is a reason you NEVER said anything that could create… https://t.co/h1fq2eMxs2",2022-11-29 02:51:41+00:00,6,0,0
4188,@thejustifys @JDCocchiarella I think Musk is above money and is in search for honesty and the truth. He sees where… https://t.co/45U92GlLI5,2022-11-29 02:51:35+00:00,0,0,0
4189,@CezaryNowak7 @hammertimee @elonmusk CCP owns Elon. He has a fetish for dictatorships.,2022-11-29 02:51:33+00:00,2,0,0
4190,"Lao Baixing Chants ""Take Down The CCP"" In The Streets As They Protest The CCP's Zero COVID Policy @JackPosobiec 
https://t.co/m12gWrzKkw",2022-11-29 02:51:33+00:00,0,0,0
4191,@elonmusk @RubinReport The US media and democrats are all for free speech. They believe in it just like the CCP &amp; R… https://t.co/vwYS1nMVcS,2022-11-29 02:51:29+00:00,0,0,0
4192,"@maddoxrules @elonmusk Also, I’m more concerned with the ability  of China to influence masses in America. I know U… https://t.co/iTiHBzEhuY",2022-11-29 02:51:28+00:00,0,0,0
4193,"@field701 @jstephenson1984 @TheRealKeean The CCP did not burn down the building, that is an out and out lie",2022-11-29 02:51:25+00:00,0,0,0
4194,@azureScapegoat ppl think CCP sounds more evil lol,2022-11-29 02:51:16+00:00,1,0,1
4195,"@esperanzasine I do stand by the Chinese people and hope they win, CCP is never to be trusted. Once the protest sto… https://t.co/sGWG8UQ4A4",2022-11-29 02:51:13+00:00,1,0,0
4196,"The Left’s total envy of the CCP…
https://t.co/f4fPFCVrT1 
https://t.co/w0IWL1gCKi",2022-11-29 02:51:10+00:00,0,0,0
4197,"@CNN @selinawangtv Who loves the CCP?

CNN.",2022-11-29 02:51:08+00:00,17,0,1
4198,@SaltyCracker9 All I keep seeing is how the CCP has financial and corporate control of Twitter and old Elon has bee… https://t.co/hfT4yHNFW7,2022-11-29 02:51:04+00:00,1,0,0
4199,@MarshaBlackburn The ccp is responsible for the harmful actions against US!,2022-11-29 02:50:50+00:00,0,0,0
4200,@elonmusk But Apple had 200+ billion dollars secret deal with CCP,2022-11-29 02:50:49+00:00,0,1,0
4201,"Maybe...just maybe...the CCP has gone too far.  WELDING doors shut in high rises??  THEN, there is a fire and peopl… https://t.co/0aciT2Wj3r",2022-11-29 02:50:44+00:00,0,0,0
4202,"@elonmusk @SwipeWright Well, you said you thought the CCP was better at looking after its citizens than the USA.  S… https://t.co/RWwEWcnKtE",2022-11-29 02:50:32+00:00,0,0,0
4203,"#tienamensquare 1989, now in 2022 I support the people of China who are standing up in protest saying enough is eno… https://t.co/PiObo098Ge",2022-11-29 02:50:30+00:00,2,0,0
4204,@thebradfordfile @2B7C89526 Actually they are. However the CCP simply changes your status depending on their political needs.🤓,2022-11-29 02:50:18+00:00,0,0,0
4205,Republican Christians support China's public in their fight for freedom! What's happening in China right now is gro… https://t.co/y0B0rFa3I1,2022-11-29 02:50:05+00:00,1,1,0
4206,A #HongKong court ruled against the Hong Kong government after its DOJ filed its 4th attempt to block Tim Owen-the… https://t.co/jwQt9LVmeh,2022-11-29 02:50:00+00:00,6,4,0
4207,@muskQu0tes @elonmusk Americans are decadent and timid. We talk down about the Chinese and yet Lao Bai Xing are pro… https://t.co/sjMt9u5GWq,2022-11-29 02:49:57+00:00,0,0,0
4208,@Don7Himanshu Ccp buying the junk,2022-11-29 02:49:54+00:00,1,0,0
4209,@JoeAycock5 @JohnCena He can’t reply.  He would have to apologize again to the CCP.,2022-11-29 02:49:54+00:00,0,0,0
4210,@ThisIsKyleR Yeah we could he under the rule of a communist dictatorship like the CCP who'd sooner make dissenting… https://t.co/Zv2BplnyyI,2022-11-29 02:49:53+00:00,1,0,0
4211,China’s Communist Party runs the world’s most extensive surveillance and police state.  Three cheers for those prot… https://t.co/R0qKmg9J2L,2022-11-29 02:49:52+00:00,0,0,0
4212,whitelist Splendid @hanzthecreator @abefromanprod @its_skndr @PlanetCryptoX @e_strzelecka @AngryLizardsNFT… https://t.co/NPt153nG6z,2022-11-29 02:49:38+00:00,0,0,0
4213,@AprilCrowell @DineshDSouza @Apple @elonmusk @tim_cook Apple can't survive without iPhone revenue. It's their cash… https://t.co/vCrhLekQfe,2022-11-29 02:49:33+00:00,0,0,0
4214,"@Adamwinding1 @lostparsec @thecyrusjanssen First of all there will never be a so called ""reunification""
The CCP &amp; t… https://t.co/U3Eva0pyLx",2022-11-29 02:49:30+00:00,0,0,0
4215,"@ericswalwell if the bar wasnt so low heir Hindenburg,  you would be run out of out any office.  Sell anything to t… https://t.co/OQaRtuX7WW",2022-11-29 02:49:27+00:00,0,0,0
4216,"@TimRunsHisMouth You know Twitter monitors everything you do and sells it to anyone with money, right. Including the CCP.",2022-11-29 02:49:26+00:00,0,0,0
4217,@ccp_destroyer Sooooo true,2022-11-29 02:49:22+00:00,1,0,0
4218,@ComicDaveSmith the CCP is the chinese people's issue from a governance perspective.,2022-11-29 02:49:22+00:00,0,0,0
